date,time,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3)
2025-01-14,06:05:00,4.99,3.7,42.02,46.49,0,1.46,4.21
2025-01-14,06:05:10,4.99,3.7,41.98,46.58,0.07,2.66,18.71
2025-01-14,06:05:20,4.99,3.7,41.95,46.67,0,1.89,24.12
2025-01-14,06:05:30,4.99,3.7,41.86,46.67,0.02,4.38,51.32
2025-01-14,06:05:40,4.99,3.7,41.85,46.68,0.07,5.88,33.25
2025-01-14,06:05:50,4.99,3.7,41.82,47.05,0.01,1.43,27.95
2025-01-14,06:06:00,4.99,3.7,41.78,47.12,0,3.38,63.96
2025-01-14,06:06:10,4.99,3.7,41.72,47.28,0.04,2.55,18.73
2025-01-14,06:06:20,4.99,3.7,41.67,47.39,0.05,10.24,225.61
2025-01-14,06:06:30,4.99,3.7,41.67,47.3,0.02,2.61,77.19
2025-01-14,06:06:40,4.99,3.7,41.64,47.36,0,6.59,126.12
2025-01-14,06:06:50,4.99,3.7,41.61,47.58,0.03,3.01,21.43
2025-01-14,06:07:00,4.99,3.7,41.55,47.68,0.04,2.98,19.52
2025-01-14,06:07:10,4.99,3.7,41.52,47.83,0,2.99,43.5
2025-01-14,06:07:20,4.99,3.7,41.48,47.74,0.07,2.75,26.68
2025-01-14,06:07:31,4.99,3.7,41.45,48.11,0.08,7.01,88.67
2025-01-14,06:07:41,4.99,3.7,41.42,48.25,0.03,2,36.93
2025-01-14,06:07:51,4.99,3.7,41.41,48.4,0.04,1.39,17.35
2025-01-14,06:08:01,4.99,3.7,41.37,48.31,0.05,4.32,22.76
2025-01-14,06:08:11,4.99,3.7,41.32,48.01,0.04,1.11,4.44
2025-01-14,06:08:21,4.99,3.7,41.31,47.92,0.08,0.45,11.12
2025-01-14,06:08:31,4.99,3.7,41.3,47.82,0,3.26,48.33
2025-01-14,06:08:41,4.99,3.7,41.25,47.85,0.02,4.8,72.37
2025-01-14,06:08:51,4.99,3.7,41.2,48.07,0,3.73,320.07
2025-01-14,06:09:01,4.99,3.7,41.21,48.3,0.01,4.08,155.15
2025-01-14,06:09:11,4.99,3.7,41.17,48.09,0,5.76,166.4
2025-01-14,06:09:21,4.99,3.7,41.11,48.1,0.04,5.41,37.41
2025-01-14,06:09:31,4.99,3.7,41.1,48.14,0,3.56,29.31
2025-01-14,06:09:41,4.99,3.7,41.08,48.22,0,3.08,30.54
2025-01-14,06:09:51,4.99,3.7,41.04,48.26,0.03,1.48,5.25
2025-01-14,06:10:01,4.99,3.7,41.02,48.24,0.04,1.32,6.29
2025-01-14,06:10:11,4.99,3.7,41.01,48.34,0,6.95,98.89
2025-01-14,06:10:21,4.99,3.7,40.96,48.55,0,2.27,25.35
2025-01-14,06:10:31,4.99,3.7,40.91,48.54,0,0.79,12.94
2025-01-14,06:10:41,4.99,3.7,40.88,48.64,0.04,1.04,6.54
2025-01-14,06:10:51,4.99,3.7,40.9,48.61,0,5.85,69.37
2025-01-14,06:11:01,4.99,3.7,40.87,48.56,0.03,4.19,46.49
2025-01-14,06:11:11,4.99,3.7,40.84,48.92,0,4.85,92.81
2025-01-14,06:11:21,4.99,3.7,40.78,49.16,0,4.01,81.69
2025-01-14,06:11:31,4.99,3.7,40.77,49.16,0.02,1.63,8.13
2025-01-14,06:11:41,4.99,3.7,40.78,49.37,0.04,0.18,3.86
2025-01-14,06:11:51,5,3.7,40.74,49.34,0.01,3.29,34.73
2025-01-14,06:12:01,4.99,3.7,40.68,49.38,0.02,0.45,7.79
2025-01-14,06:12:11,4.99,3.7,40.7,49.59,0.03,6.55,303.7
2025-01-14,06:12:21,4.99,3.7,40.65,49.34,0.02,7.18,384.63
2025-01-14,06:12:31,4.99,3.7,40.65,49.03,0.05,6.83,151.38
2025-01-14,06:12:41,4.99,3.7,40.63,48.96,0,2.08,31.69
2025-01-14,06:12:51,4.99,3.7,40.6,49.15,0,1.46,26.65
2025-01-14,06:13:01,4.99,3.7,40.57,49.01,0,2.89,80.35
2025-01-14,06:13:11,4.99,3.7,40.57,49.08,0.02,1.14,13.48
2025-01-14,06:13:21,4.99,3.7,40.53,49.26,0.06,2.18,7.82
2025-01-14,06:13:31,4.99,3.7,40.53,49.38,0,4.39,61.64
2025-01-14,06:13:41,4.99,3.7,40.5,49.41,0,2.01,24.59
2025-01-14,06:13:51,4.99,3.7,40.5,49.49,0,1.79,20.45
2025-01-14,06:14:01,4.99,3.7,40.49,49.55,0,3.28,128.29
2025-01-14,06:14:11,4.99,3.7,40.46,49.33,0.06,3.46,138.92
2025-01-14,06:14:21,4.99,3.7,40.43,49.24,0.02,3.02,67.54
2025-01-14,06:14:31,4.99,3.7,40.39,49.34,0.03,2.31,25.4
2025-01-14,06:14:41,4.99,3.7,40.4,49.36,0.08,3.26,48.52
2025-01-14,06:14:51,4.99,3.7,40.37,49.28,0.01,2.03,60.09
2025-01-14,06:15:01,4.99,3.7,40.36,49.45,0,3.25,54.45
2025-01-14,06:15:11,4.99,3.7,40.34,49.39,0.06,2.72,24.7
2025-01-14,06:15:21,4.99,3.7,40.31,49.3,0,5.19,109.52
2025-01-14,06:15:31,4.99,3.7,40.3,49.16,0.01,1.44,9.37
2025-01-14,06:15:41,4.99,3.7,40.3,49.52,0.07,3.3,54.57
2025-01-14,06:15:51,4.99,3.7,40.29,49.75,0.02,3.72,210.96
2025-01-14,06:16:01,4.99,3.7,40.24,49.58,0,4.02,48.92
2025-01-14,06:16:11,4.99,3.7,40.24,49.54,0,2.1,23.01
2025-01-14,06:16:21,4.99,3.7,40.23,49.83,0,4.13,137.03
2025-01-14,06:16:31,4.99,3.7,40.21,49.75,0.02,3.29,25.39
2025-01-14,06:16:42,4.99,3.7,40.2,49.69,0,1.44,5.19
2025-01-14,06:16:52,4.99,3.7,40.21,49.8,0.02,0.76,2.55
2025-01-14,06:17:02,4.99,3.7,40.17,49.79,0,4.96,111.37
2025-01-14,06:17:12,4.99,3.7,40.19,49.89,0,3.11,162.39
2025-01-14,06:17:22,4.99,3.7,40.17,49.81,0,1.16,15.56
2025-01-14,06:17:32,4.99,3.7,40.13,49.74,0.04,6.26,76.23
2025-01-14,06:17:42,4.99,3.7,40.14,49.98,0.08,4.11,80.49
2025-01-14,06:17:52,4.99,3.7,40.13,50.08,0,1.16,13.58
2025-01-14,06:18:02,4.99,3.7,40.11,49.94,0.05,2.6,69.23
2025-01-14,06:18:12,4.99,3.7,40.1,50.18,0.07,2.91,15.54
2025-01-14,06:18:22,4.99,3.7,40.09,50.17,0,2.74,14.57
2025-01-14,06:18:32,4.99,3.7,40.07,50.19,0,3.23,36.65
2025-01-14,06:18:42,4.99,3.7,40.07,50.43,0.02,0.39,0.8
2025-01-14,06:18:52,4.99,3.7,40.06,50.56,0.04,4.84,52.58
2025-01-14,06:19:02,4.99,3.7,40.04,50.61,0,2.62,42.7
2025-01-14,06:19:12,4.99,3.7,40.03,50.75,0,1.31,19.69
2025-01-14,06:19:22,4.99,3.7,40.06,50.92,0,3.08,26.53
2025-01-14,06:19:32,4.99,3.7,40.03,50.77,0,3.15,28.46
2025-01-14,06:19:42,4.99,3.7,40.04,50.84,0.09,0.67,1.63
2025-01-14,06:19:52,5,3.7,40,50.96,0.13,1.1,5.35
2025-01-14,06:20:02,4.99,3.7,40.02,51.05,0,1.97,14.03
2025-01-14,06:20:12,4.99,3.7,39.99,50.87,0,0,0
2025-01-14,06:20:22,4.99,3.7,40,51.02,0.02,0.36,1.79
2025-01-14,06:20:32,4.99,3.7,39.99,51.2,0,2.07,32.64
2025-01-14,06:20:42,4.99,3.7,40,51.22,0,1.54,15.25
2025-01-14,06:20:52,4.99,3.7,40,51.55,0.01,1.79,19.24
2025-01-14,06:21:02,5,3.7,40,51.59,0,0.58,4.66
2025-01-14,06:21:12,4.99,3.7,40,51.14,0.05,0.77,14.95
2025-01-14,06:21:22,4.99,3.7,40.02,51.1,0,3.01,43.81
2025-01-14,06:21:32,4.99,3.7,40.02,51.06,0,1,94.81
2025-01-14,06:21:42,4.99,3.7,40,51.12,0.04,6.83,177.41
2025-01-14,06:21:52,4.99,3.7,39.99,50.98,0,4.39,188.73
2025-01-14,06:22:02,4.99,3.7,39.97,50.9,0.03,4.55,89.86
2025-01-14,06:22:12,4.99,3.7,39.97,50.58,0.04,2.42,162.69
2025-01-14,06:22:22,4.99,3.7,39.99,50.75,0.01,1.84,133.13
2025-01-14,06:22:32,4.99,3.7,39.97,50.49,0,2.25,39.01
2025-01-14,06:22:42,4.99,3.7,39.97,50.43,0.02,1.93,39.15
2025-01-14,06:22:52,4.99,3.7,39.97,50.67,0.05,3.96,26.07
2025-01-14,06:23:02,4.99,3.7,39.96,50.71,0,2.71,17.86
2025-01-14,06:23:12,4.99,3.7,39.97,51.07,0.05,0.29,3.9
2025-01-14,06:23:22,5,3.7,39.96,51.05,0.03,0,0.01
2025-01-14,06:23:32,4.99,3.7,39.95,51.08,0.05,0.76,11.98
2025-01-14,06:23:42,4.99,3.7,39.99,51.02,0,1.63,11.26
2025-01-14,06:23:52,4.99,3.7,39.97,51.1,0.01,0.29,1.82
2025-01-14,06:24:02,4.99,3.7,39.96,51.02,0.04,0.25,3.94
2025-01-14,06:24:12,4.99,3.7,39.96,50.94,0.07,2.58,30.86
2025-01-14,06:24:22,4.99,3.7,39.95,50.97,0.03,2.26,18.14
2025-01-14,06:24:32,4.99,3.7,39.96,51.02,0.06,4.36,87.59
2025-01-14,06:24:42,4.99,3.7,39.96,50.78,0,3.85,278.01
2025-01-14,06:24:52,4.99,3.7,39.97,50.53,0.01,3.24,153.53
2025-01-14,06:25:02,4.99,3.7,39.95,50.4,0.04,3.84,106.33
2025-01-14,06:25:12,4.99,3.7,39.96,50.17,0,5.51,96.31
2025-01-14,06:25:22,4.99,3.7,39.97,50.18,0.03,0.74,3.56
2025-01-14,06:25:32,4.99,3.7,39.93,50.45,0,0.01,0
2025-01-14,06:25:43,4.99,3.7,39.93,50.57,0,1.05,26.07
2025-01-14,06:25:53,4.99,3.7,39.96,50.67,0,0.7,2.61
2025-01-14,06:26:03,4.99,3.7,39.95,50.67,0,2.34,16.87
2025-01-14,06:26:13,4.99,3.7,39.95,50.61,0.02,1.68,11.12
2025-01-14,06:26:23,4.99,3.7,39.93,50.82,0,0,0.05
2025-01-14,06:26:33,4.99,3.7,39.92,50.94,0.01,0.58,18.35
2025-01-14,06:26:43,4.99,3.7,39.9,50.88,0,1.69,30.83
2025-01-14,06:26:53,4.99,3.7,39.92,50.77,0,1.25,11.41
2025-01-14,06:27:03,4.99,3.7,39.9,51.13,0.02,3.62,149.3
2025-01-14,06:27:13,4.99,3.7,39.92,51.09,0,0.72,11.61
2025-01-14,06:27:23,4.99,3.7,39.92,50.66,0.08,2.61,116.36
2025-01-14,06:27:33,4.99,3.7,39.93,50.45,0,2.23,128.98
2025-01-14,06:27:43,4.99,3.7,39.9,50.68,0.05,2.18,89.46
2025-01-14,06:27:53,4.99,3.7,39.9,50.66,0.08,2,24.54
2025-01-14,06:28:03,4.99,3.7,39.9,50.41,0,4.9,126.41
2025-01-14,06:28:13,4.99,3.7,39.93,50.36,0.05,2.41,368.37
2025-01-14,06:28:23,4.99,3.7,39.9,50.42,0,2.14,19.97
2025-01-14,06:28:33,4.99,3.7,39.93,50.3,0,0.97,41.04
2025-01-14,06:28:43,4.99,3.7,39.9,50.29,0,2.78,39.34
2025-01-14,06:28:53,4.99,3.7,39.92,50.45,0.04,3.78,126.35
2025-01-14,06:29:03,5,3.7,39.92,50.58,0,5.08,319.54
2025-01-14,06:29:13,4.99,3.7,39.92,50.39,0.06,4.23,170.02
2025-01-14,06:29:23,4.99,3.7,39.9,50.36,0.02,3.87,289.66
2025-01-14,06:29:33,4.99,3.7,39.93,50.38,0,4.66,67
2025-01-14,06:29:43,4.99,3.7,39.92,50.39,0.02,5.06,78.2
2025-01-14,06:29:53,4.99,3.7,39.93,50.55,0,4.98,167.47
2025-01-14,06:30:03,4.99,3.7,39.9,50.59,0.05,1.83,17.17
2025-01-14,06:30:13,4.99,3.7,39.9,50.59,0.06,1.23,24.08
2025-01-14,06:30:23,4.99,3.7,39.9,50.29,0.04,0,0
2025-01-14,06:30:33,5,3.7,39.9,50.46,0,2.06,24.49
2025-01-14,06:30:43,4.99,3.7,39.9,50.65,0.03,3.4,53.04
2025-01-14,06:30:53,4.99,3.7,39.89,50.8,0,3.98,398.09
2025-01-14,06:31:03,4.99,3.7,39.9,50.86,0.02,5.26,590.87
2025-01-14,06:31:13,4.99,3.7,39.89,50.53,0.3,8.42,91.8
2025-01-14,06:31:23,4.99,3.7,39.89,50.42,0,0.01,0
2025-01-14,06:31:33,4.99,3.7,39.89,50.45,0.08,2.16,53.47
2025-01-14,06:31:43,4.99,3.7,39.89,50.76,0.06,3.04,180.93
2025-01-14,06:31:53,4.99,3.7,39.89,50.61,0.02,4.23,181.95
2025-01-14,06:32:03,4.99,3.7,39.89,50.61,0,3.05,33.03
2025-01-14,06:32:13,4.99,3.7,39.86,50.69,0,1.66,22.57
2025-01-14,06:32:23,4.99,3.7,39.87,50.73,0,3.52,73.16
2025-01-14,06:32:33,4.99,3.7,39.89,50.7,0,1.8,10.2
2025-01-14,06:32:43,4.99,3.7,39.87,50.85,0,2.48,36.91
2025-01-14,06:32:53,4.99,3.7,39.86,50.8,0.01,0.76,2.59
2025-01-14,06:33:03,4.99,5.6,39.86,50.88,0.22,3.88,101.42
2025-01-14,06:33:13,4.99,5.6,39.87,51.15,0.01,2.4,284.76
2025-01-14,06:33:23,4.99,5.6,39.87,51.01,0.02,3.25,200.45
2025-01-14,06:33:33,4.99,5.6,39.85,50.81,0,3.08,166.85
2025-01-14,06:33:43,4.99,5.6,39.86,50.73,0.02,1.26,24.42
2025-01-14,06:33:53,4.99,5.6,39.85,50.74,0.01,1.17,41.79
2025-01-14,06:34:03,4.99,5.6,39.85,50.88,0.03,2.36,263.71
2025-01-14,06:34:13,4.99,5.6,39.85,50.77,0,1.92,139.39
2025-01-14,06:34:23,4.99,5.6,39.83,50.69,0,3.75,291.2
2025-01-14,06:34:33,4.99,5.6,39.85,50.38,0,3.74,352.88
2025-01-14,06:34:44,4.99,5.6,39.83,50.24,0,1.73,102.68
2025-01-14,06:34:54,4.99,5.6,39.83,50.11,0,4.1,184.03
2025-01-14,06:35:04,4.99,5.6,39.79,50.24,0,1.32,32.22
2025-01-14,06:35:14,4.99,5.6,39.79,50.37,0,1.45,13.27
2025-01-14,06:35:24,4.99,5.6,39.79,50.38,0.03,4.49,107.5
2025-01-14,06:35:34,4.99,5.6,39.79,50.55,0.04,1.58,32.7
2025-01-14,06:35:44,4.99,5.6,39.79,50.69,0.02,2.34,123.41
2025-01-14,06:35:54,4.99,5.6,39.79,50.79,0.01,2.37,135.06
2025-01-14,06:36:04,4.99,5.6,39.76,50.71,0.07,2.37,47.66
2025-01-14,06:36:14,4.99,5.6,39.79,50.6,0.01,0.66,4.91
2025-01-14,06:36:24,4.99,5.6,39.76,50.57,0,0.57,25.22
2025-01-14,06:36:34,4.99,5.6,39.73,50.53,0.05,2.74,53.09
2025-01-14,06:36:44,4.99,5.6,39.72,50.75,0.02,0.54,15.47
2025-01-14,06:36:54,4.99,5.6,39.75,50.84,0.04,0,0
2025-01-14,06:37:04,4.99,4.87,39.72,50.97,0.21,3.03,12.33
2025-01-14,06:37:14,4.99,4.87,39.75,50.97,0,3.54,106.01
2025-01-14,06:37:24,4.99,4.87,39.72,51.08,0,1.5,48.14
2025-01-14,06:37:34,4.99,4.87,39.72,51.26,0,2.38,35.94
2025-01-14,06:37:44,4.99,4.87,39.73,51.23,0,0.98,35.83
2025-01-14,06:37:54,4.99,4.87,39.75,51.15,0.08,2.29,112.39
2025-01-14,06:38:04,4.99,4.87,39.72,51.15,0.04,2.42,357.42
2025-01-14,06:38:14,4.99,4.87,39.7,51.08,0.01,2.15,106.59
2025-01-14,06:38:24,4.99,4.87,39.72,51.01,0,3.87,212.06
2025-01-14,06:38:34,4.99,4.87,39.7,50.98,0,1.51,128.33
2025-01-14,06:38:44,4.99,4.87,39.72,51,0.04,3.32,74.33
2025-01-14,06:38:54,4.99,4.87,39.69,50.92,0,4.21,461.99
2025-01-14,06:39:04,4.99,4.87,39.69,50.79,0.01,1.77,71.23
2025-01-14,06:39:14,4.99,4.87,39.7,50.83,0.01,1.22,33.89
2025-01-14,06:39:24,4.99,4.87,39.69,51.02,0.01,0.54,2.68
2025-01-14,06:39:34,4.99,4.87,39.7,51.14,0.02,1.72,69.76
2025-01-14,06:39:44,4.99,4.87,39.7,51.26,0,1.77,129
2025-01-14,06:39:54,4.99,4.87,39.7,51.19,0,0.28,8.52
2025-01-14,06:40:04,4.99,4.87,39.7,51.28,0.01,2.68,184.51
2025-01-14,06:40:14,4.99,4.87,39.69,51.28,0.09,3.05,110
2025-01-14,06:40:24,4.99,4.87,39.69,51.09,0.07,2.54,61.46
2025-01-14,06:40:34,4.99,4.87,39.72,51.16,0,3.07,242.63
2025-01-14,06:40:44,4.99,4.87,39.72,50.91,0.02,3.07,247.99
2025-01-14,06:40:54,4.99,4.87,39.72,50.8,0,3.39,412.24
2025-01-14,06:41:04,4.99,4.87,39.69,50.63,0,1.75,56.13
2025-01-14,06:41:14,4.99,4.87,39.69,50.54,0,2.6,92.43
2025-01-14,06:41:24,4.99,4.87,39.69,50.78,0.06,2.44,73.14
2025-01-14,06:41:34,4.99,4.87,39.69,50.87,0.04,3.86,106.75
2025-01-14,06:41:44,4.99,4.87,39.69,50.97,0.02,0.18,11.04
2025-01-14,06:41:54,4.99,4.87,39.7,50.92,0,2.24,114.11
2025-01-14,06:42:04,4.99,4.87,39.69,50.82,0.01,2.59,67.11
2025-01-14,06:42:14,5.03,4.87,39.69,50.93,0.02,2.01,39.84
2025-01-14,06:42:24,3.94,5.53,39.69,51,0.18,4.24,186.94
2025-01-14,06:42:34,4.99,5.53,39.7,51.09,0,1.6,69.67
2025-01-14,06:42:44,4.99,5.53,39.7,51.21,0,1.11,51.6